application_id,customer_id,pincode,applied_amount,loan_type,loan_start_date,income,occupation,status,successful_payments,delayed_payments,total_payments,interest_rate,tenure_months,npa_flag
19805,3725,110023,308000.0,Education,2020-01-17,595104,Self-Employed,Ongoing,37,15,52,15.16,96,0
19806,3519,110023,210000.0,Education,2021-12-29,1132588,Salaried,Inquired,67,28,95,13.91,6,0
19807,9825,110023,858000.0,Home,2020-01-01,406743,Self-Employed,Ongoing,63,33,96,8.03,84,0
19808,2545,110023,579000.0,Education,2019-02-08,4139275,Salaried,Closed,23,0,23,13.62,24,0
19809,12032,110023,124000.0,MSME,2022-03-22,411884,Salaried,Approved,43,19,62,13.85,36,0
19810,11878,110023,233000.0,Home,2019-12-04,816586,Salaried,Ongoing,69,4,73,17.94,18,0
19811,8356,110023,404000.0,MSME,2020-08-20,4738462,Self-Employed,Closed,42,15,57,15.05,72,0
19812,8402,110023,614000.0,Home,2021-06-13,363133,Self-Employed,Approved,15,0,15,7.61,48,0
19813,4020,110023,465000.0,Personal,2020-01-05,804124,Student,Defaulted (NPA),3,1,4,9.77,24,1
19814,3546,110023,214000.0,Education,2019-12-17,688379,Business Owner,Ongoing,46,26,72,8.35,12,0
19815,769,110023,390000.0,Education,2019-04-16,5029470,Salaried,Defaulted (NPA),49,5,54,7.61,24,1
19816,6053,110023,402000.0,Personal,2020-02-21,466446,Self-Employed,Ongoing,50,28,78,8.49,36,0
19817,10798,110023,151000.0,Gold,2024-04-12,1622161,Business Owner,Ongoing,61,14,75,13.23,72,0
19818,4117,110023,240000.0,MSME,2019-10-10,955861,Salaried,Approved,14,4,18,16.6,48,0
19819,10226,110023,490000.0,MSME,2021-11-23,5067054,Retired,Closed,48,26,74,17.07,36,0
19820,3255,110023,259000.0,MSME,2022-01-14,4834284,Self-Employed,Approved,33,15,48,18.44,84,0
19821,7584,110023,480000.0,Home,2024-12-24,3222729,Business Owner,Closed,12,6,18,11.91,36,0
19822,580,110023,202000.0,Home,2021-11-17,274121,Salaried,Rejected,38,20,58,14.49,84,0
19823,4182,110023,709000.0,Home,2022-11-28,769558,Student,Closed,61,37,98,14.67,72,0
19824,6217,110023,518000.0,Education,2024-02-23,242573,Salaried,Inquired,58,12,70,13.18,12,0
19825,6387,110023,119000.0,Gold,2024-09-01,386230,Student,Rejected,68,13,81,12.87,24,0
19826,10272,110023,436000.0,Home,2022-02-06,861229,Salaried,Closed,52,0,52,11.13,6,0
19827,3850,110023,391000.0,Home,2022-12-15,5267490,Business Owner,Closed,20,8,28,13.14,120,0
19828,10627,110023,438000.0,Asset,2020-07-10,4591561,Self-Employed,Approved,84,8,92,18.35,60,0
19829,8641,110023,461000.0,Asset,2024-09-06,843924,Student,Inquired,11,1,12,9.28,72,0
19830,7794,110023,732000.0,Home,2020-09-14,1863255,Salaried,Ongoing,83,11,94,11.69,72,0
19831,5863,110023,564000.0,Personal,2021-02-19,1173500,Salaried,Closed,14,2,16,7.98,6,0
19832,6422,110023,723000.0,Personal,2021-05-26,784519,Student,Approved,92,5,97,9.95,120,0
19833,9956,110023,278000.0,Personal,2020-12-24,1571504,Salaried,Rejected,33,4,37,8.75,120,0
19834,4553,110023,388000.0,Home,2019-12-09,1941300,Salaried,Ongoing,7,2,9,8.99,48,0
19835,195,110023,656000.0,Gold,2019-06-27,1001682,Salaried,Approved,37,3,40,13.21,24,0
19836,11039,110023,500000.0,Personal,2022-06-17,1135062,Student,Approved,10,5,15,16.84,48,0
19837,11118,110023,231000.0,MSME,2024-12-30,1024427,Business Owner,Approved,50,26,76,10.81,6,0
19838,4899,110023,481000.0,Personal,2020-03-22,3482374,Business Owner,Ongoing,32,3,35,17.57,60,0
19839,2386,110023,351000.0,Personal,2021-05-29,245819,Salaried,Closed,14,2,16,15.15,48,0
19840,4625,110023,542000.0,Home,2023-11-22,490828,Salaried,Ongoing,14,8,22,9.81,6,0
19841,11214,110023,269000.0,MSME,2022-10-20,4021190,Salaried,Ongoing,72,24,96,15.2,6,0
19842,2055,110023,712000.0,Home,2023-01-24,647802,Salaried,Defaulted (NPA),29,15,44,14.35,36,1
19843,10959,110023,493000.0,Personal,2023-11-06,849073,Self-Employed,Defaulted (NPA),44,17,61,10.59,6,1
19844,11961,110023,531000.0,Home,2022-04-03,743022,Student,Approved,78,11,89,11.45,6,0
19845,8479,110023,489000.0,Personal,2019-09-02,3116992,Self-Employed,Closed,27,6,33,16.2,84,0
19846,5695,110023,419000.0,Home,2021-04-09,360952,Salaried,Approved,43,14,57,12.79,48,0
19847,6236,110023,419000.0,Home,2024-07-16,750675,Self-Employed,Defaulted (NPA),52,5,57,12.26,48,1
19848,7665,110023,611000.0,Personal,2019-12-28,2827228,Salaried,Approved,3,0,3,10.06,72,0
19849,25,110023,709000.0,Personal,2021-10-28,200662,Retired,Approved,49,5,54,11.47,36,0
19850,8179,110023,315000.0,Gold,2020-04-01,1749922,Self-Employed,Closed,25,11,36,8.05,24,0
19851,6488,110023,492000.0,Home,2023-03-17,1594010,Self-Employed,Rejected,49,25,74,17.72,18,0
19852,684,110023,562000.0,Asset,2022-05-09,521779,Self-Employed,Approved,71,0,71,9.83,72,0
19853,2793,110023,584000.0,Education,2023-07-06,977479,Salaried,Approved,63,27,90,7.83,12,0
19854,10358,110023,354000.0,Education,2019-07-12,528977,Salaried,Approved,44,4,48,14.07,36,0
19855,1212,110023,499000.0,MSME,2021-05-28,581901,Salaried,Ongoing,13,1,14,16.76,96,0
19856,3241,110023,461000.0,Home,2020-03-31,466641,Salaried,Ongoing,58,19,77,12.21,18,0
19857,6790,110023,569000.0,Personal,2019-07-14,846639,Salaried,Approved,73,21,94,15.91,120,0
19858,10532,110023,372000.0,Home,2023-01-09,615145,Salaried,Approved,68,5,73,8.15,6,0
19859,11116,110023,604000.0,Personal,2022-01-02,1113617,Salaried,Ongoing,22,8,30,7.63,18,0
19860,55,110023,224000.0,Personal,2024-11-09,2089895,Salaried,Approved,60,4,64,8.0,24,0
19861,11465,110024,692000.0,Personal,2019-06-12,1572171,Salaried,Approved,49,2,51,15.54,6,0
19862,5636,110024,565000.0,Home,2019-03-01,739604,Salaried,Ongoing,29,6,35,14.86,18,0
19863,12095,110024,545000.0,Education,2023-02-26,543406,Salaried,Closed,62,9,71,14.17,18,0
19864,10661,110024,294000.0,Personal,2023-01-22,608608,Student,Ongoing,82,4,86,10.35,96,0
19865,7140,110024,186000.0,MSME,2020-11-01,746806,Self-Employed,Rejected,30,5,35,7.9,18,0
19866,51,110024,376000.0,Home,2022-08-03,756146,Salaried,Approved,48,0,48,12.85,120,0
19867,7208,110024,324000.0,MSME,2024-05-14,1141591,Student,Closed,28,6,34,16.1,24,0
19868,1232,110024,167000.0,Personal,2020-05-12,2693181,Business Owner,Inquired,31,3,34,12.99,24,0
19869,829,110024,340000.0,Home,2019-12-11,625588,Business Owner,Closed,26,10,36,13.83,36,0
19870,3786,110024,370000.0,Personal,2023-07-22,380401,Salaried,Ongoing,42,2,44,9.23,48,0
19871,5538,110024,770000.0,Home,2020-03-29,1652485,Salaried,Closed,70,22,92,18.2,12,0
19872,153,110024,471000.0,Asset,2019-07-29,3226645,Self-Employed,Approved,64,0,64,16.54,18,0
19873,2355,110024,418000.0,Education,2020-01-30,262798,Self-Employed,Ongoing,35,11,46,12.75,48,0
19874,611,110024,663000.0,Asset,2022-07-26,1182757,Salaried,Rejected,30,0,30,8.48,48,0
19875,763,110024,383000.0,Education,2021-06-02,3036101,Self-Employed,Ongoing,27,10,37,8.48,6,0
19876,10294,110024,463000.0,Asset,2020-01-20,839169,Salaried,Closed,56,5,61,17.6,84,0
19877,9952,110024,530000.0,Home,2024-06-13,502290,Salaried,Defaulted (NPA),23,12,35,12.6,72,1
19878,6438,110024,265000.0,Home,2024-07-26,468102,Salaried,Closed,49,9,58,11.68,18,0
19879,727,110024,421000.0,Personal,2022-02-01,761410,Salaried,Ongoing,37,9,46,8.82,120,0
19880,11078,110024,462000.0,Personal,2022-12-21,1309697,Business Owner,Closed,44,19,63,15.48,60,0
19881,5104,110024,739000.0,Home,2020-10-06,1722415,Salaried,Ongoing,66,31,97,8.91,60,0
19882,5188,110024,210000.0,MSME,2021-07-05,1853064,Salaried,Rejected,68,26,94,12.7,6,0
19883,12032,110024,256000.0,Gold,2023-06-28,434560,Retired,Approved,12,4,16,11.07,18,0
19884,921,110024,650000.0,Home,2019-10-06,566956,Self-Employed,Closed,79,8,87,12.68,6,0
19885,3941,110024,480000.0,Personal,2022-05-26,684788,Self-Employed,Closed,23,6,29,12.84,96,0
19886,3909,110024,547000.0,MSME,2024-04-04,2834334,Self-Employed,Ongoing,91,9,100,17.79,36,0
19887,6756,110024,598000.0,Personal,2022-07-08,4355230,Salaried,Closed,6,0,6,14.03,24,0
19888,2422,110024,645000.0,Personal,2021-01-20,713646,Salaried,Rejected,73,24,97,9.13,72,0
19889,10756,110024,128000.0,MSME,2022-04-24,799560,Salaried,Approved,20,5,25,15.79,18,0
19890,11792,110024,292000.0,Education,2023-05-06,334074,Self-Employed,Rejected,6,0,6,9.13,36,0
19891,1196,110024,315000.0,Personal,2024-09-24,1162099,Business Owner,Approved,74,6,80,15.47,60,0
19892,2766,110024,460000.0,Education,2022-11-14,1216458,Salaried,Approved,59,32,91,9.59,72,0
19893,815,110024,587000.0,Home,2020-10-17,1041174,Business Owner,Closed,57,8,65,12.62,60,0
19894,6187,110024,687000.0,Home,2024-04-08,869890,Salaried,Rejected,50,16,66,9.28,96,0
19895,2749,110024,231000.0,Education,2024-10-14,415069,Self-Employed,Defaulted (NPA),30,7,37,17.11,12,1
19896,8911,110024,235000.0,Asset,2021-10-20,501995,Business Owner,Closed,61,19,80,16.34,84,0
19897,1673,110024,280000.0,Home,2024-07-18,1165810,Salaried,Ongoing,36,10,46,11.04,24,0
19898,3464,110024,679000.0,Education,2023-05-17,410404,Business Owner,Rejected,30,5,35,12.52,48,0
19899,4390,110024,445000.0,Gold,2021-10-12,4520903,Business Owner,Ongoing,33,0,33,11.6,6,0
19900,5335,110024,549000.0,Personal,2019-11-16,734694,Salaried,Ongoing,50,20,70,8.29,36,0
19901,11099,110024,145000.0,Home,2020-05-05,511898,Retired,Ongoing,40,15,55,14.46,36,0
19902,5468,110024,523000.0,MSME,2019-04-12,2335217,Salaried,Approved,22,2,24,14.51,36,0
19903,6333,110024,378000.0,MSME,2024-01-18,5105885,Salaried,Approved,23,14,37,11.01,12,0
19904,785,110024,517000.0,Home,2024-10-30,1124883,Business Owner,Approved,24,3,27,15.46,72,0
19905,8258,110024,374000.0,Gold,2021-11-27,391202,Self-Employed,Ongoing,52,9,61,17.61,96,0
19906,9890,110024,418000.0,Asset,2021-07-24,4919791,Self-Employed,Ongoing,54,1,55,13.51,120,0
19907,7644,110024,587000.0,Personal,2022-09-30,257668,Salaried,Rejected,5,0,5,13.07,84,0
19908,10855,110024,240000.0,Home,2020-11-14,334322,Self-Employed,Rejected,70,13,83,13.46,120,0
19909,5956,110024,493000.0,Education,2024-10-28,338832,Salaried,Defaulted (NPA),65,17,82,13.19,36,1
19910,8392,110024,493000.0,Personal,2022-04-05,3324291,Salaried,Closed,45,21,66,16.54,120,0
19911,9041,110024,511000.0,Home,2024-09-29,764684,Self-Employed,Rejected,56,12,68,7.81,6,0
19912,424,110024,556000.0,Asset,2025-01-03,237321,Salaried,Closed,6,1,7,14.13,120,0
19913,3980,110024,309000.0,Home,2019-12-30,372045,Salaried,Approved,53,16,69,7.67,60,0
19914,7974,110024,418000.0,Home,2022-04-12,478162,Salaried,Approved,53,16,69,15.03,24,0
19915,313,110024,230000.0,Personal,2020-02-07,1072812,Self-Employed,Approved,19,3,22,16.25,48,0
19916,2403,110024,375000.0,Home,2024-03-29,1163929,Self-Employed,Ongoing,23,2,25,18.41,24,0
19917,8392,110024,273000.0,Education,2020-05-03,357747,Salaried,Ongoing,32,11,43,11.67,36,0
19918,11311,110024,376000.0,Asset,2024-09-01,958377,Student,Inquired,67,6,73,10.55,12,0
19919,10395,110024,522000.0,Asset,2024-04-09,940216,Retired,Inquired,77,4,81,10.63,18,0
19920,11058,110024,369000.0,MSME,2024-04-16,3700927,Self-Employed,Inquired,55,5,60,16.08,96,0
19921,11151,110024,332000.0,Personal,2024-12-31,735224,Self-Employed,Inquired,90,5,95,17.2,120,0
19922,7858,110024,853000.0,Education,2023-02-25,978511,Self-Employed,Approved,42,25,67,15.49,36,0
19923,5740,110024,812000.0,MSME,2019-05-11,2030821,Salaried,Closed,83,17,100,17.3,84,0
19924,4803,110024,301000.0,Education,2022-05-23,3978614,Salaried,Closed,34,1,35,8.12,120,0
19925,10204,110024,364000.0,Education,2021-12-27,962567,Business Owner,Ongoing,36,7,43,15.44,72,0
19926,5830,110024,668000.0,Asset,2023-11-16,739578,Self-Employed,Closed,72,19,91,10.17,72,0
19927,3704,110024,903000.0,Personal,2020-04-21,248701,Retired,Approved,45,19,64,16.23,18,0
19928,7843,110024,611000.0,Home,2020-05-08,231383,Business Owner,Ongoing,22,2,24,15.57,12,0
19929,7722,110024,641000.0,Home,2023-04-16,275664,Self-Employed,Closed,60,30,90,12.42,72,0
19930,220,110024,557000.0,MSME,2019-06-08,3348773,Salaried,Closed,85,7,92,15.02,60,0
19931,1565,110024,507000.0,MSME,2023-04-29,868971,Retired,Rejected,76,4,80,16.47,96,0
19932,9019,110024,503000.0,Personal,2020-03-26,1076301,Student,Defaulted (NPA),47,6,53,12.32,24,1
19933,4613,110024,249000.0,Asset,2023-02-14,348821,Self-Employed,Ongoing,16,9,25,12.88,18,0
19934,5974,110024,319000.0,Home,2019-03-04,3535284,Self-Employed,Approved,55,11,66,16.62,36,0
19935,10289,110024,443000.0,Home,2022-05-22,4771731,Salaried,Approved,23,0,23,16.69,18,0
19936,8373,110024,528000.0,Personal,2023-08-19,1068176,Salaried,Closed,49,16,65,9.11,6,0
19937,9464,110024,310000.0,Home,2024-01-10,348795,Salaried,Closed,46,5,51,11.85,12,0
19938,4292,110024,652000.0,Home,2023-04-28,1579413,Salaried,Defaulted (NPA),78,7,85,17.84,36,1
19939,6143,110024,350000.0,Personal,2021-05-15,842330,Self-Employed,Defaulted (NPA),48,25,73,17.63,72,1
19940,7082,110025,442000.0,Gold,2024-05-21,1162520,Business Owner,Inquired,22,10,32,11.65,120,0
19941,6237,110025,572000.0,Home,2020-07-09,2863304,Salaried,Approved,3,1,4,13.7,36,0
19942,10955,110025,435000.0,MSME,2020-08-09,4203532,Salaried,Ongoing,12,3,15,11.94,6,0
19943,4109,110025,628000.0,Home,2019-10-03,300827,Student,Rejected,29,4,33,10.39,48,0
19944,7925,110025,385000.0,Personal,2024-08-24,982112,Retired,Defaulted (NPA),4,1,5,10.05,48,1
19945,92,110025,427000.0,Gold,2020-06-15,3813353,Salaried,Closed,80,14,94,17.97,36,0
19946,1384,110025,295000.0,Home,2024-07-16,5098813,Salaried,Rejected,53,27,80,9.09,84,0
19947,669,110025,442000.0,Education,2020-02-17,488935,Salaried,Closed,2,0,2,8.39,18,0
19948,1775,110025,436000.0,Personal,2024-09-23,1761518,Salaried,Ongoing,55,19,74,18.03,12,0
19949,2260,110025,646000.0,Education,2021-12-12,385360,Salaried,Approved,42,8,50,11.23,12,0
19950,5831,110025,415000.0,Home,2021-05-23,1167782,Salaried,Closed,39,23,62,10.47,72,0
19951,5879,110025,697000.0,MSME,2021-03-30,484641,Salaried,Inquired,10,5,15,8.55,60,0
19952,6552,110025,310000.0,Personal,2022-09-13,1178388,Retired,Closed,52,34,86,11.13,24,0
19953,9475,110025,356000.0,MSME,2024-05-29,2096046,Self-Employed,Ongoing,14,0,14,11.5,48,0
19954,2792,110025,745000.0,Home,2021-05-08,3713188,Student,Closed,23,3,26,12.1,60,0
19955,3104,110025,296000.0,Education,2024-12-06,845399,Self-Employed,Closed,6,0,6,13.87,48,0
19956,8492,110025,448000.0,Personal,2024-03-15,509037,Business Owner,Approved,69,7,76,13.72,120,0
19957,1729,110025,299000.0,MSME,2021-03-15,1096863,Salaried,Ongoing,42,10,52,15.27,18,0
19958,5086,110025,580000.0,Gold,2020-01-03,728899,Salaried,Approved,30,9,39,17.27,18,0
19959,6458,110025,244000.0,Education,2022-07-29,321306,Salaried,Closed,11,4,15,10.53,60,0
19960,9874,110025,811000.0,Home,2022-10-05,249093,Business Owner,Closed,69,25,94,11.52,18,0
19961,6656,110025,475000.0,Personal,2021-04-17,5281619,Salaried,Approved,2,0,2,15.14,12,0
19962,3067,110025,378000.0,Personal,2022-05-27,483711,Salaried,Defaulted (NPA),16,7,23,11.34,72,1
19963,2042,110025,567000.0,Education,2022-11-07,1023420,Business Owner,Approved,74,16,90,10.21,96,0
19964,744,110025,424000.0,Home,2023-04-15,807683,Self-Employed,Inquired,85,6,91,10.59,96,0
19965,1580,110025,687000.0,Personal,2021-08-30,622929,Self-Employed,Approved,76,19,95,16.58,120,0
19966,10230,110025,489000.0,MSME,2023-01-19,609200,Self-Employed,Closed,85,5,90,12.15,72,0
19967,1010,110025,692000.0,Personal,2021-11-24,3588071,Self-Employed,Approved,18,10,28,14.84,96,0
19968,8478,110025,694000.0,Home,2021-03-30,805755,Salaried,Ongoing,66,5,71,10.97,72,0
19969,12028,110025,252000.0,MSME,2024-08-14,3790730,Retired,Defaulted (NPA),4,0,4,18.2,24,1
19970,7561,110025,485000.0,Home,2023-08-09,275021,Self-Employed,Closed,30,6,36,13.15,24,0
19971,11051,110025,368000.0,Gold,2022-11-02,5386201,Salaried,Ongoing,13,2,15,13.51,6,0
19972,10936,110025,563000.0,MSME,2024-05-29,343910,Self-Employed,Closed,38,12,50,16.63,60,0
19973,1229,110025,432000.0,Home,2023-06-17,599934,Self-Employed,Approved,22,8,30,14.69,36,0
19974,6123,110025,389000.0,Personal,2023-09-19,674027,Self-Employed,Approved,43,8,51,16.05,36,0
19975,7118,110025,760000.0,Home,2019-04-28,4709537,Business Owner,Closed,59,24,83,7.79,60,0
19976,7138,110025,374000.0,Education,2024-12-25,493380,Salaried,Approved,65,24,89,16.41,72,0
19977,8125,110025,161000.0,Home,2020-11-03,2863812,Salaried,Ongoing,43,23,66,14.42,120,0
19978,9929,110025,815000.0,Home,2022-09-10,254931,Student,Rejected,11,1,12,8.2,36,0
19979,5238,110025,411000.0,Home,2022-11-20,766043,Salaried,Approved,15,4,19,17.05,72,0
19980,1193,110025,438000.0,Asset,2023-12-14,3983823,Salaried,Closed,83,9,92,16.47,84,0
19981,10251,110025,443000.0,Education,2022-11-24,380185,Student,Closed,17,8,25,15.9,36,0
19982,127,110025,448000.0,Home,2024-02-24,1005072,Self-Employed,Approved,19,11,30,13.12,60,0
19983,9993,110025,709000.0,Home,2022-05-05,3943974,Salaried,Approved,14,1,15,13.52,72,0
19984,654,110025,281000.0,Education,2022-01-08,3756148,Self-Employed,Rejected,55,6,61,15.41,96,0
19985,8152,110025,338000.0,Home,2024-09-29,5174607,Salaried,Ongoing,20,6,26,16.76,84,0
19986,729,110025,558000.0,Asset,2019-08-01,1010587,Self-Employed,Approved,25,12,37,15.38,12,0
19987,1159,110025,260000.0,Gold,2024-10-21,539058,Salaried,Approved,5,2,7,10.75,84,0
19988,11304,110025,904000.0,Personal,2022-03-05,463259,Self-Employed,Approved,20,9,29,14.65,18,0
19989,10426,110025,565000.0,Personal,2020-05-25,3387776,Self-Employed,Approved,46,3,49,18.19,18,0
19990,1843,110025,355000.0,MSME,2022-06-13,930215,Salaried,Approved,6,2,8,11.06,48,0
19991,2413,110025,539000.0,MSME,2020-01-01,820229,Salaried,Rejected,41,9,50,15.46,18,0
19992,11689,110025,549000.0,Home,2020-07-03,1126724,Salaried,Rejected,69,16,85,8.99,12,0
19993,3899,110025,605000.0,Home,2021-03-12,5201932,Self-Employed,Ongoing,53,23,76,18.29,72,0
19994,1637,110025,430000.0,Home,2021-12-05,3261832,Salaried,Approved,24,7,31,11.16,24,0
19995,10509,110025,230000.0,Home,2021-02-03,4345895,Student,Closed,64,15,79,7.87,120,0
19996,6068,110025,379000.0,Education,2020-10-13,567164,Salaried,Approved,17,0,17,12.29,84,0
19997,2911,110025,439000.0,Education,2019-02-22,1383163,Salaried,Inquired,26,11,37,10.15,120,0
19998,3420,110025,390000.0,Personal,2023-01-05,1214690,Salaried,Inquired,18,2,20,7.97,48,0
19999,11492,110025,399000.0,Home,2024-04-17,243351,Business Owner,Closed,73,5,78,14.21,6,0
20000,1497,110025,407000.0,Personal,2019-06-14,4038496,Self-Employed,Approved,48,26,74,17.8,12,0
20001,5009,110025,593000.0,MSME,2022-05-08,803774,Salaried,Approved,88,5,93,18.03,96,0
20002,10589,110025,792000.0,Education,2024-08-03,895987,Self-Employed,Ongoing,15,8,23,8.11,120,0
20003,135,110025,495000.0,Personal,2022-06-04,600274,Salaried,Closed,30,8,38,13.01,48,0
20004,3648,110025,415000.0,Personal,2019-05-02,260217,Self-Employed,Closed,35,7,42,18.06,60,0
20005,3197,110025,594000.0,Personal,2021-04-22,1059551,Salaried,Rejected,66,19,85,14.93,60,0
20006,2415,110026,281000.0,Home,2021-11-19,4745479,Salaried,Inquired,73,16,89,14.62,48,0
20007,777,110026,312000.0,MSME,2019-03-30,327457,Self-Employed,Ongoing,1,0,1,10.07,84,0
20008,11454,110026,483000.0,Education,2023-03-18,209388,Self-Employed,Inquired,70,22,92,10.86,6,0
20009,5969,110026,382000.0,Education,2019-08-01,938349,Self-Employed,Approved,1,0,1,17.16,96,0
20010,2631,110026,678000.0,Home,2019-02-05,1543307,Salaried,Approved,87,11,98,15.41,24,0
20011,2273,110026,256000.0,MSME,2023-07-03,1377085,Self-Employed,Rejected,70,16,86,13.38,24,0
20012,9070,110026,275000.0,MSME,2019-12-17,264889,Salaried,Closed,42,12,54,8.42,84,0
20013,11284,110026,351000.0,Personal,2021-03-15,309229,Salaried,Approved,9,5,14,17.65,18,0
20014,9340,110026,325000.0,Education,2020-01-05,2940745,Retired,Approved,22,5,27,13.6,18,0
20015,7430,110026,464000.0,Personal,2023-03-06,670596,Salaried,Closed,22,8,30,10.8,96,0
20016,2519,110026,431000.0,Home,2020-04-27,1470577,Salaried,Rejected,8,0,8,13.32,6,0
20017,11701,110026,232000.0,Home,2021-07-12,586916,Self-Employed,Closed,29,2,31,8.72,60,0
20018,8037,110026,247000.0,Education,2024-10-05,932589,Salaried,Closed,73,10,83,10.3,24,0
20019,826,110026,513000.0,Asset,2024-12-02,200842,Salaried,Inquired,66,20,86,16.2,60,0
20020,1825,110026,418000.0,Home,2024-06-06,4664157,Business Owner,Inquired,36,18,54,7.6,18,0
20021,9968,110026,325000.0,Home,2022-11-11,3897560,Salaried,Approved,31,20,51,14.42,48,0
20022,1230,110026,419000.0,Home,2024-02-03,3023831,Business Owner,Rejected,16,0,16,12.46,84,0
20023,3226,110026,343000.0,Personal,2024-08-28,3750393,Salaried,Approved,8,3,11,8.07,60,0
20024,8388,110026,309000.0,Home,2021-12-29,989718,Salaried,Defaulted (NPA),49,12,61,9.65,72,1
20025,2655,110026,318000.0,Asset,2024-03-03,3184306,Self-Employed,Closed,55,5,60,10.65,18,0
20026,11862,110026,521000.0,Personal,2019-05-02,2393499,Business Owner,Closed,68,14,82,11.01,72,0
20027,6961,110026,426000.0,Education,2021-04-24,586757,Salaried,Closed,61,34,95,15.44,6,0
20028,7042,110026,577000.0,Asset,2023-02-08,494103,Salaried,Approved,46,9,55,8.39,12,0
20029,7086,110026,231000.0,Home,2024-10-16,5475449,Business Owner,Rejected,5,1,6,8.79,120,0
20030,5742,110026,646000.0,Asset,2019-12-04,1016370,Student,Closed,33,2,35,17.93,12,0
20031,10728,110026,235000.0,MSME,2024-10-07,508001,Salaried,Approved,69,15,84,14.46,48,0
20032,3266,110026,355000.0,Education,2023-10-09,1408264,Salaried,Closed,62,6,68,10.15,96,0
20033,3472,110026,195000.0,Education,2022-03-19,409738,Business Owner,Approved,13,7,20,17.17,72,0
